datetime,timestamp,price,action,quantity,balance,networth,reward,done
2023-04-22 03:00:00+00:00,1682132400,27312.7,close_short,0.0,8272.25484259937,8272.25484259937,0.0,False
2023-04-22 04:00:00+00:00,1682136000,27335.0,sell,0.03028721013520952,8272.25484259937,8271.579437813354,-0.6754047860158607,False
2023-04-22 05:00:00+00:00,1682139600,27393.6,close_short,0.0,8271.579437813354,8271.579437813354,0.0,False
2023-04-22 06:00:00+00:00,1682143200,27338.7,hold,0.0,8271.579437813354,8271.579437813354,0.0,False
2023-04-22 07:00:00+00:00,1682146800,27267.8,hold,0.0,8271.579437813354,8271.579437813354,0.0,False
2023-04-22 08:00:00+00:00,1682150400,27213.0,sell,0.030334605057295985,8271.579437813354,8273.241774170494,1.662336357139793,False
2023-04-22 09:00:00+00:00,1682154000,27231.9,close_short,0.0,8273.241774170494,8273.241774170494,0.0,False
2023-04-22 10:00:00+00:00,1682157600,27245.0,buy,0.030380699746145125,7445.917596753445,8273.639761337168,0.3979871666742838,False
2023-04-22 11:00:00+00:00,1682161200,27278.8,hold,0.030380699746145125,7445.917596753445,8274.666628988589,1.0268676514206163,False
2023-04-22 12:00:00+00:00,1682164800,27326.9,close_long,0.0,8274.666628988589,8274.666628988589,0.0,False
2023-04-22 13:00:00+00:00,1682168400,27247.8,buy,0.03028029754194068,7447.19996608973,8272.271457453022,-2.3951715355669876,False
2023-04-22 14:00:00+00:00,1682172000,27470.4,close_long,0.0,8272.271457453022,8272.271457453022,0.0,False
2023-04-22 15:00:00+00:00,1682175600,27479.9,sell,0.030113400086831724,8272.271457453022,8271.985380152197,-0.28607730082512717,False
2023-04-22 16:00:00+00:00,1682179200,27573.6,hold,0.030113400086831724,8272.271457453022,8269.16375456406,-2.8216255881361576,False
2023-04-22 17:00:00+00:00,1682182800,27650.1,close_short,0.0,8269.16375456406,8269.16375456406,0.0,False
2023-04-22 18:00:00+00:00,1682186400,27595.9,hold,0.0,8269.16375456406,8269.16375456406,0.0,False
2023-04-22 19:00:00+00:00,1682190000,27606.9,hold,0.0,8269.16375456406,8269.16375456406,0.0,False
2023-04-22 20:00:00+00:00,1682193600,27619.9,hold,0.0,8269.16375456406,8269.16375456406,0.0,False
2023-04-22 21:00:00+00:00,1682197200,27664.2,hold,0.0,8269.16375456406,8269.16375456406,0.0,False
2023-04-22 22:00:00+00:00,1682200800,27841.9,hold,0.0,8269.16375456406,8269.16375456406,0.0,False
2023-04-22 23:00:00+00:00,1682204400,27799.2,sell,0.02970042904602078,8269.16375456406,8270.431962884326,1.2682083202653303,False
2023-04-23 00:00:00+00:00,1682208000,27534.8,hold,0.02970042904602078,8269.16375456406,8278.284756324094,7.852793439767993,False
2023-04-23 01:00:00+00:00,1682211600,27538.7,hold,0.02970042904602078,8269.16375456406,8278.168924650814,-0.1158316732798994,False
2023-04-23 02:00:00+00:00,1682215200,27577.5,hold,0.02970042904602078,8269.16375456406,8277.016548003829,-1.1523766469854309,False
2023-04-23 03:00:00+00:00,1682218800,27556.3,hold,0.02970042904602078,8269.16375456406,8277.646197099604,0.629649095775676,False
2023-04-23 04:00:00+00:00,1682222400,27597.1,close_short,0.0,8277.646197099604,8277.646197099604,0.0,False
2023-04-23 05:00:00+00:00,1682226000,27575.6,hold,0.0,8277.646197099604,8277.646197099604,0.0,False
