datetime,timestamp,price,action,position_type,quantity,balance,networth,reward,reward_networth,reward_action,reward_market,done,trade_count,profitable_trades,win_rate,total_profit,max_drawdown
2020-04-10 09:00:00+00:00,1586509200,6918.0,hold,short,0.28685251242704723,9922.228404851563,9922.228404851563,14.353348373670292,14.342625621429761,0.01,0.0007227522405317544,False,62,34,0.5483870967741935,-77.77159514843399,0.02780590113704814
2020-04-10 10:00:00+00:00,1586512800,6931.0,hold,short,0.28685251242704723,9922.228404851563,9918.499322190011,-372.88754345516566,-372.9082661551729,0.02,0.0007227000072274059,False,62,34,0.5483870967741935,-77.77159514843399,0.028157233947172157
2020-04-10 11:00:00+00:00,1586516400,6897.5,hold,short,0.28685251242704723,9922.228404851563,9928.108881356318,961.0047081889545,960.9559166307008,0.030000000000000002,0.018791558253830058,False,62,34,0.5483870967741935,-77.77159514843399,0.028157233947172157
2020-04-10 12:00:00+00:00,1586520000,6917.0,hold,short,0.28685251242704723,9922.228404851563,9922.51525736399,-559.2740656590514,-559.3623992328503,0.04,0.04833357379887438,False,62,34,0.5483870967741935,-77.77159514843399,0.028157233947172157
2020-04-10 13:00:00+00:00,1586523600,6895.0,hold,short,0.28685251242704723,9922.228404851563,9928.826012637384,631.1537984521754,631.0755273394534,0.05,0.028271112722000336,False,62,34,0.5483870967741935,-77.77159514843399,0.028157233947172157
2020-04-10 14:00:00+00:00,1586527200,6850.5,close_short,None,0.0,9928.826012637384,9928.826012637384,659.7607785822087,0.0,659.7607785822087,0.0,False,63,35,0.5555555555555556,-71.1739873626119,0.028157233947172157
2020-04-10 15:00:00+00:00,1586530800,6769.5,hold,None,0.0,9928.826012637384,9928.826012637384,0.0,0.0,0.0,0.0,False,63,35,0.5555555555555556,-71.1739873626119,0.028157233947172157
2020-04-10 16:00:00+00:00,1586534400,6858.0,hold,None,0.0,9928.826012637384,9928.826012637384,0.0,0.0,0.0,0.0,False,63,35,0.5555555555555556,-71.1739873626119,0.028157233947172157
2020-04-10 17:00:00+00:00,1586538000,6861.5,buy,long,0.28955456438137606,7943.060810109908,9929.83945361272,-97.2324227192007,101.34409753354703,-198.5765202527477,0.0,False,63,35,0.5555555555555556,-71.1739873626119,0.028157233947172157
2020-04-10 18:00:00+00:00,1586541600,6910.5,close_long,None,0.0,9929.83945361272,9929.83945361272,101.34409753348162,0.0,101.34409753348162,0.0,False,64,36,0.5625,-70.16054638727708,0.028157233947172157
2020-04-10 19:00:00+00:00,1586545200,6897.0,hold,None,0.0,9929.83945361272,9929.83945361272,0.0,0.0,0.0,0.0,False,64,36,0.5625,-70.16054638727708,0.028157233947172157
2020-04-10 20:00:00+00:00,1586548800,6906.0,hold,None,0.0,9929.83945361272,9929.83945361272,0.0,0.0,0.0,0.0,False,64,36,0.5625,-70.16054638727708,0.028157233947172157
2020-04-10 21:00:00+00:00,1586552400,6888.5,hold,None,0.0,9929.83945361272,9929.83945361272,0.0,0.0,0.0,0.0,False,64,36,0.5625,-70.16054638727708,0.028157233947172157
2020-04-10 22:00:00+00:00,1586556000,6853.5,buy,long,0.28830193666582626,7943.8715628901755,9919.748885829416,-1207.6535674025959,-1009.0567783303413,-198.5967890722544,0.0,False,64,36,0.5625,-70.16054638727708,0.028157233947172157
2020-04-10 23:00:00+00:00,1586559600,6857.0,hold,long,0.28830193666582626,7943.8715628901755,9920.757942607746,100.91567783299776,100.90567783299775,0.01,0.0,False,64,36,0.5625,-70.16054638727708,0.028157233947172157
2020-04-11 00:00:00+00:00,1586563200,6901.0,hold,long,0.28830193666582626,7943.8715628901755,9933.443227821042,1268.5536282093049,1268.5285213296083,0.02,0.005106879696505917,False,64,36,0.5625,-70.16054638727708,0.028157233947172157
2020-04-11 01:00:00+00:00,1586566800,6904.0,hold,long,0.28830193666582626,7943.8715628901755,9934.30813363104,86.58474900331638,86.4905809998163,0.030000000000000002,0.06416800350007358,False,64,36,0.5625,-70.16054638727708,0.028157233947172157
2020-04-11 02:00:00+00:00,1586570400,6904.5,close_long,None,0.0,9934.30813363104,9934.30813363104,446.8680018320307,0.0,446.8680018320307,0.0,False,65,37,0.5692307692307692,-65.69186636895677,0.028157233947172157
2020-04-11 03:00:00+00:00,1586574000,6904.0,sell,short,0.2877632886850906,9934.30813363104,9934.452015275383,-184.29799823838079,14.388164434240025,-198.6861626726208,0.0,False,65,37,0.5692307692307692,-65.69186636895677,0.028157233947172157
2020-04-11 04:00:00+00:00,1586577600,6907.5,hold,short,0.2877632886850906,9934.30813363104,9933.444843764986,-100.70715103968017,-100.71715103968018,0.01,0.0,False,65,37,0.5692307692307692,-65.69186636895677,0.028157233947172157
2020-04-11 05:00:00+00:00,1586581200,6920.5,close_short,None,0.0,9933.444843764986,9933.444843764986,-86.32898660552718,0.0,-86.32898660552718,0.0,False,66,37,0.5606060606060606,-66.55515623501203,0.028157233947172157
